song_name,tempo,total_beats,average_beats,chroma_stft_mean,chroma_stft_std,chroma_stft_var,chroma_cq_mean,chroma_cq_std,chroma_cq_var,chroma_cens_mean,chroma_cens_std,chroma_cens_var,melspectrogram_mean,melspectrogram_std,melspectrogram_var,mfcc_mean,mfcc_std,mfcc_var,mfcc_delta_mean,mfcc_delta_std,mfcc_delta_var,rmse_mean,rmse_std,rmse_var,cent_mean,cent_std,cent_var,spec_bw_mean,spec_bw_std,spec_bw_var,contrast_mean,contrast_std,contrast_var,rolloff_mean,rolloff_std,rolloff_var,poly_mean,poly_std,poly_var,tonnetz_mean,tonnetz_std,tonnetz_var,zcr_mean,zcr_std,zcr_var,harm_mean,harm_std,harm_var,perc_mean,perc_std,perc_var,frame_mean,frame_std,frame_var,label
Din Guli Mor.mp3,123.046875,153798,1292.420168,0.28875061,0.30906608,0.095521842,0.46739258,0.277025523,0.07674314,0.252305463,0.140268623,0.019675287,14.22723132,82.23538277,6762.65818,-1.345383672,39.42541775,1554.363565,0.008788309,2.160879813,4.669401568,0.238286018,0.076863736,0.005908034,1722.00721,656.1687629,430557.4454,2084.617206,343.5163957,118003.5141,22.78442924,6.765745398,45.77531079,3496.437191,1382.600818,1911585.023,2.579015903,2.922331093,8.540019019,0.018679663,0.074983777,0.005622567,0.078329836,0.064070647,0.004105048,-6.50E-07,0.214280948,0.045916323,1.77E-05,0.076944135,0.005920399,4.122702948,1.775658262,3.152962264,3
Duar Mor Pathopashe.mp3,117.4538352,146968,1277.982609,0.245414378,0.298511701,0.089109236,0.433405437,0.285501818,0.081511288,0.239330243,0.161413655,0.026054368,0.603748889,7.473951801,55.85995552,-7.734957099,63.48721851,4030.626914,0.007056817,1.943904625,3.77876519,0.052335333,0.024222491,0.000586729,1566.728682,323.4852447,104642.7035,1829.995856,356.9257599,127395.9981,25.13337669,6.455041096,41.66755555,3237.930421,657.6172964,432460.5085,0.568937176,0.658614303,0.4337728,0.001773211,0.088815892,0.007888263,0.075035072,0.031740223,0.001007442,-0.022777082,0.047473796,0.002253761,-7.53E-05,0.01349069,0.000181999,2.868825397,1.635952096,2.67633926,3
Dui Hate Kaaler Mondira Je.mp3,151.9990809,178042,1262.70922,0.297202319,0.30866919,0.095276669,0.453501702,0.271123258,0.073507821,0.251937193,0.140929004,0.019860984,2.475381587,21.52428143,463.294691,-7.903490729,44.03046464,1938.681816,0.007452321,2.252565457,5.074051139,0.099131308,0.051951215,0.002698929,2394.055857,456.0642854,207994.6325,2213.333898,359.7823216,129443.3189,22.66680411,6.838587163,46.76627438,4533.205922,1063.746817,1131557.291,1.25692134,1.525409197,2.326873219,-0.004672811,0.077341357,0.005981685,0.119422558,0.043951529,0.001931737,-7.06E-05,0.093349621,0.008714152,-0.00021749,0.038474903,0.001480318,3.965968254,1.018893092,1.038143132,3
Dur Rojonir Swapan.mp3,103.359375,129941,1273.931373,0.26417257,0.306383003,0.093870544,0.426444422,0.282531762,0.079824196,0.244047029,0.154189432,0.023774381,17.34637371,110.8289841,12283.06372,0.33076671,36.31120753,1318.503792,0.008721542,2.213526264,4.899698521,0.25478366,0.097284086,0.009464194,1695.50283,450.9253456,203333.6673,2191.87157,313.1599165,98069.13333,22.56476912,6.79644372,46.19164723,3755.760623,1197.013799,1432842.034,2.591274639,2.938562494,8.635149534,-0.014668777,0.084782097,0.007188004,0.058000216,0.02408977,0.000580317,7.37E-05,0.235100582,0.055272281,0.000643263,0.07731922,0.005978262,2.594829932,1.398255368,1.955118075,3
Durdeshi Shei Rakhal Chele.mp3,151.9990809,187896,1286.958904,0.249918251,0.310422962,0.096362415,0.400217098,0.290956682,0.084655791,0.23033432,0.174009868,0.030279434,20.50232866,155.4241141,24156.65525,2.636092654,37.82460442,1430.700699,0.012165078,2.416135311,5.83770984,0.27879864,0.121133327,0.014673283,2003.093537,807.9026086,652706.6249,2314.891246,365.9803182,133941.5933,24.07187266,6.492712535,42.15531607,4075.937853,1482.474297,2197730.042,2.64150939,3.132498438,9.812546462,0.007981543,0.094923882,0.009010543,0.08360437,0.088838046,0.007892198,-5.86E-06,0.278877556,0.077772699,-0.000120577,0.071887858,0.005167864,8.374276644,4.670486377,21.81344299,3
E Shudhu Olosh.mp3,129.1992188,160657,1285.256,0.281630051,0.308557183,0.095207535,0.476002974,0.275113273,0.075687313,0.25731966,0.130843135,0.017119926,21.3527776,129.4115367,16747.34584,3.003994314,36.92813616,1363.68724,0.007596352,2.237543913,5.006602761,0.29116717,0.094304688,0.008893374,1789.228031,743.1094212,552211.6118,2107.113452,338.8542439,114822.1986,21.91079609,6.50590246,42.32676682,3708.556742,1342.925882,1803449.926,3.148035789,3.494176426,12.20926889,0.004637621,0.074661775,0.005574381,0.072245973,0.05557477,0.003088555,0.000234216,0.254669696,0.064856656,0.00069141,0.100010201,0.01000204,4.090195011,1.233770282,1.522189108,3
Ebar Jomer Duooor.mp3,86.1328125,107728,1267.388235,0.233228829,0.291066803,0.084719884,0.45533283,0.267026303,0.071303046,0.251456316,0.141785241,0.020103055,15.35064015,91.6039059,8391.275577,1.102102944,32.07677387,1028.919422,0.013603414,2.358555959,5.562786211,0.25428167,0.07690347,0.005914144,1891.940398,439.7889971,193414.362,2111.881904,279.9407295,78366.81202,22.87700991,6.218655506,38.6716763,3853.618364,965.7904572,932751.2072,2.91210469,3.162501802,10.00141765,-0.009360668,0.087632003,0.007679368,0.090087891,0.030454347,0.000927467,0.000225476,0.223926321,0.050143,0.000699026,0.083526425,0.006976664,3.887020408,1.917740539,3.677728774,3
Ei To Bhalo Legechhilo.mp3,107.6660156,129903,1249.067308,0.22835726,0.302424452,0.091460549,0.420782715,0.283811781,0.080549127,0.244374914,0.153669238,0.023614235,15.56187438,101.9000268,10383.61547,-3.268620123,34.51379995,1191.202387,0.007683334,2.459304525,6.048178748,0.247397169,0.092511468,0.008558372,1945.018495,537.6741742,289093.5176,2175.424586,313.4243515,98234.82409,23.32662827,6.697080095,44.8508818,3890.822306,1227.595193,1506989.959,2.43442434,2.762159183,7.62952335,-0.010879591,0.084991336,0.007223527,0.079588143,0.030921949,0.000956167,3.78E-05,0.236272261,0.055824582,8.46E-05,0.06959343,0.004843245,2.05844898,1.153386242,1.330299824,3
Emni Korei Jay Jodi Din.mp3,135.9991776,175761,1311.649254,0.261292831,0.322739275,0.10416064,0.380509746,0.295855521,0.087530489,0.222311585,0.184149104,0.033910893,2.657589437,20.95793229,439.2349259,-5.857068523,54.24833341,2942.881677,0.008391193,2.383561057,5.681363315,0.097951308,0.043547492,0.001896384,1824.335151,571.5975733,326723.7858,2266.712869,473.3911853,224099.2143,22.80087565,5.854026144,34.2696221,4066.642076,1515.430692,2296530.182,0.888796682,1.029442313,1.059751476,0.007419637,0.085717248,0.007347447,0.054310707,0.026861397,0.000721535,0.000720674,0.102252237,0.01045552,0.000654594,0.017164366,0.000294615,4.911020408,1.50343603,2.260319896,3
Gogone Gogone Dhay.mp3,92.28515625,117146,1273.326087,0.279498181,0.299980436,0.089988262,0.403353303,0.285759156,0.081658295,0.224893082,0.180987389,0.032756435,15.68619466,96.67169415,9345.41645,3.164809763,30.44621874,926.9722358,0.009796229,2.194554866,4.816071061,0.255311191,0.083918743,0.007042355,2051.533507,480.4819442,230862.8987,2341.951348,276.4550653,76427.40313,23.65421428,6.114727464,37.38989195,4243.641006,954.5526055,911170.6766,2.749439943,3.043405291,9.262315766,0.026370062,0.083821871,0.007026106,0.086623626,0.035231211,0.001241238,-8.78E-06,0.232534587,0.054072332,-4.17E-05,0.078615159,0.006180343,2.692353741,1.493829665,2.231527068,3
Gopon Prane Ekla.mp3,99.38401442,126824,1281.050505,0.22084787,0.301443044,0.090867909,0.378253729,0.291531807,0.084990795,0.230026844,0.174416124,0.030420984,17.36622644,117.5362933,13814.78025,-3.059696618,38.11685103,1452.894332,0.00823519,2.457629872,6.039944586,0.252737999,0.105582997,0.011147769,1728.56237,528.2448415,279042.6126,2184.002269,343.3011493,117855.6791,24.6132106,6.443326233,41.51645295,3575.249214,1352.579885,1829472.345,2.251641014,2.596901046,6.743895044,-0.00653707,0.096543487,0.009320645,0.064394735,0.030695375,0.000942206,-3.19E-07,0.246503979,0.060764208,-2.43E-05,0.080184855,0.006429611,2.679582766,1.406052139,1.976982616,3
Gram Chhara Oi Rangamaatir Poth.mp3,112.3471467,143960,1308.727273,0.29633049,0.318763527,0.101610186,0.437194049,0.274105348,0.075133742,0.244129772,0.15405839,0.023733988,3.056497891,15.36749783,236.1599896,-7.461522024,47.35905372,2242.879969,0.009996779,1.979230987,3.917355301,0.108785257,0.039841786,0.001587368,1894.275601,437.0197677,190986.2774,2211.41377,350.437144,122806.1919,21.62955941,5.671124705,32.16165542,4034.229772,1058.310866,1120021.89,1.245303676,1.432894205,2.053185804,0.02404295,0.074374074,0.005531503,0.074621431,0.03316038,0.001099611,0.000654855,0.101178348,0.010237058,0.000548585,0.033958368,0.001153171,4.186557823,1.338809105,1.792409819,3
Haatter Dhula Saye Na Je Aar.mp3,151.9990809,187624,1276.353741,0.250633247,0.301888236,0.091136507,0.43110826,0.276335247,0.076361169,0.241055077,0.158826267,0.025225783,1.026529553,12.17128217,148.1401095,-9.363453093,61.95333675,3838.215935,0.004622602,2.113032008,4.464904265,0.063521169,0.038426686,0.00147661,1590.553654,336.3458889,113128.5569,1776.96146,268.6137724,72153.35873,25.88234512,6.791984206,46.13104945,3330.050697,617.7943099,381669.8093,0.64378459,0.780119387,0.608586257,-0.001650048,0.086562546,0.007493074,0.082759893,0.033543765,0.001125184,-0.022493595,0.065508544,0.004291369,-7.53E-05,0.015669696,0.000245539,2.465959184,1.408928988,1.985080894,3
Hare Re Re.mp3,92.28515625,115630,1270.659341,0.301210135,0.296437504,0.087875194,0.483751654,0.271868974,0.073912739,0.258543049,0.128408821,0.016488825,16.88018271,120.8167774,14596.6937,-1.389673811,26.64367646,709.8854954,0.009999643,2.501019903,6.255100553,0.277345061,0.088371038,0.007809441,2426.902427,464.6408639,215891.1324,2224.174563,251.3480283,63175.83135,22.67403351,7.026116864,49.36631818,4609.042963,858.4008614,736852.0388,3.345771548,3.630147159,13.1779684,0.004481878,0.072514536,0.005258358,0.13183367,0.049169957,0.002417685,-1.60E-05,0.248886868,0.061944675,-6.48E-05,0.096118763,0.009238817,2.941968254,1.513454842,2.290545558,3
Hay Hay Hay Din.mp3,78.30255682,97391,1264.818182,0.318216907,0.293751842,0.086290145,0.45884928,0.272417194,0.074211127,0.249143247,0.14581144,0.021260976,8.288959873,39.75489419,1580.451612,1.106574431,36.74302555,1350.049927,0.009296388,2.304438546,5.310437014,0.185639605,0.047596727,0.002265448,1740.617812,365.5073308,133595.6089,2084.867616,226.5195288,51311.09692,22.20968987,6.245099073,39.00126243,3633.840527,781.5377228,610801.2121,2.318814289,2.57292639,6.619950208,-0.02525931,0.078769442,0.006204625,0.068902456,0.021156551,0.0004476,-1.81E-05,0.153367132,0.023521479,-0.000126219,0.0725137,0.005258236,2.919909297,1.857217195,3.449255709,3
Hede Go Nandoraani.mp3,172.265625,220028,1279.232558,0.233658694,0.308437025,0.095133398,0.406853166,0.288381101,0.083163659,0.231323741,0.172692386,0.02982266,2.740573401,20.37791872,415.2595715,-7.476959497,53.41537544,2853.202333,0.002984779,2.581332032,6.663275057,0.10285683,0.049934238,0.002493428,2126.648232,597.1042278,356533.4588,2123.683152,483.9796096,234236.2625,23.958973,6.970682378,48.59041282,4279.490789,1354.280795,1834076.471,1.021618596,1.250116776,1.562791955,-0.005751728,0.083434115,0.006961252,0.095399839,0.037277351,0.001389601,-8.52E-05,0.103897624,0.010794717,-0.000206254,0.029851126,0.00089109,3.979900227,1.384411785,1.916595992,3
Hey Aakashbihari Nirodbaahon Jal.mp3,172.265625,219635,1315.179641,0.246027912,0.329125852,0.108323826,0.385249824,0.290811862,0.084571539,0.229073135,0.175666821,0.030858832,3.203297053,23.77539589,565.2694498,-9.052690209,49.89287681,2489.299156,0.006669927,2.285173385,5.222017398,0.111212961,0.049264461,0.002426987,2118.844276,486.2785297,236466.8084,2195.377143,331.2325097,109714.9755,22.92265762,6.566561439,43.11972913,4229.074427,1027.470574,1055695.78,1.0626441,1.227785167,1.507456418,0.000346974,0.088418843,0.007817892,0.088290282,0.039844536,0.001587587,0.000821219,0.113186792,0.012811249,0.00040174,0.026323242,0.000692913,4.497705215,1.289953646,1.663980408,3
Jago Aloso Shoyono Bilogno.mp3,143.5546875,177453,1276.640288,0.259245037,0.30798221,0.094853042,0.422299455,0.293193411,0.085962376,0.240310223,0.159951024,0.02558433,16.21369546,151.7524158,23028.79569,0.630818925,42.44851928,1801.876789,0.006521032,2.528472215,6.393171742,0.239116192,0.111423843,0.012415273,1537.903528,572.6257374,327900.2352,1984.639065,342.2552733,117138.6721,23.53995858,6.589462784,43.42101978,3064.448136,1365.897676,1865676.461,2.029594803,2.382503435,5.676322617,0.022033754,0.090308698,0.008155661,0.050563375,0.024483443,0.000599439,4.59E-05,0.229792699,0.052804686,0.000152379,0.082499586,0.006806182,2.28368254,1.367836168,1.870975783,3
Jaha Pao Tai Lou.mp3,135.9991776,169730,1276.165414,0.224958222,0.301517917,0.090913054,0.404585851,0.284092126,0.080708336,0.238968773,0.161948321,0.026227259,16.68375004,133.9376658,17939.29832,-2.792405477,43.36194852,1880.25858,0.004155321,2.57057508,6.607856244,0.25067085,0.099403739,0.009881103,1500.2776,517.2451938,267542.5905,1921.561237,388.2756391,150757.9719,24.1986703,6.192411522,38.34596045,2755.975002,1321.080093,1745252.613,2.174153651,2.519346801,6.347108303,-0.016383664,0.094477913,0.008926076,0.059678777,0.022929933,0.000525782,1.03E-05,0.239680037,0.057446517,2.85E-05,0.074616365,0.005567602,6.638585034,3.040261825,9.243191967,3
Je Ami Oi Bheshe Chole.mp3,107.6660156,133282,1281.557692,0.259007423,0.305398412,0.09326819,0.41206629,0.285419063,0.081464041,0.244772542,0.153035081,0.023419736,12.66541491,95.74804126,9167.687404,-1.844838294,34.56168223,1194.509879,0.008204092,2.240534836,5.019996353,0.219235703,0.089517273,0.008013343,2081.179623,708.0093066,501277.1782,2202.611343,388.2131648,150709.4613,22.74856205,6.931023937,48.03909281,4240.995189,1416.778341,2007260.867,2.242284662,2.578321077,6.647739574,-0.006453761,0.081835933,0.00669712,0.075896933,0.040052396,0.001604194,4.72E-05,0.206070513,0.042465057,0.000108616,0.071374878,0.005094374,1.984145125,0.947404739,0.89757574,3
Je Kadone Hiya Kadichhe.mp3,103.359375,123035,1255.459184,0.2342753,0.300095121,0.090057082,0.413005694,0.278780946,0.077718816,0.232808624,0.170685318,0.029133478,1.467685855,16.4767051,271.4818109,-9.420786714,66.53253153,4426.577752,0.008300891,1.790516683,3.205949994,0.066869952,0.045622963,0.002081455,1531.208965,533.1700702,284270.3238,1672.177087,387.0622279,149817.1683,25.64685258,6.092169648,37.11453101,3081.5647,1210.054811,1464232.646,0.636662693,0.817482576,0.668277763,-0.001018667,0.102771966,0.010562077,0.078113095,0.031097078,0.000967028,-1.54E-06,0.077858284,0.006061913,-5.29E-05,0.011237948,0.000126291,7.920326531,4.502898835,20.27609792,3
Je Kebol Paliye Beray.mp3,64.59960938,74385,1219.42623,0.247714238,0.300552271,0.090331667,0.434160537,0.274672438,0.075444948,0.243041847,0.155769041,0.024263994,18.94666832,137.311729,18854.51091,2.578257434,33.51779218,1123.442393,0.010713154,2.747448516,7.548473349,0.270506203,0.107524522,0.011561523,1946.313111,602.84894,363426.8444,2278.400711,398.4361673,158751.3794,23.43944135,6.619822111,43.82204478,4115.187616,1440.884615,2076148.475,2.727366611,3.122041416,9.747142605,0.000600021,0.088751934,0.007876906,0.082234952,0.03766351,0.00141854,0.001362754,0.257873863,0.066498928,0.002737151,0.072814263,0.005301917,5.899029478,3.289362699,10.81990696,3
Jete Jodi Hoi Hobe.mp3,107.6660156,136985,1268.37963,0.267872111,0.306483019,0.093931841,0.3982712,0.286674306,0.082182158,0.229783504,0.174736587,0.030532875,0.338067882,2.663000872,7.091573643,-10.28774336,73.2495053,5365.490027,0.005257647,2.084844369,4.346576041,0.040664904,0.017529359,0.000307278,1728.830687,566.9301028,321409.7415,2084.30145,337.164582,113679.9554,25.60282814,5.529406105,30.57433187,3657.986214,1186.480194,1407735.25,0.389289302,0.506327716,0.256367756,-0.02147308,0.093426426,0.008728497,0.060275713,0.040986357,0.001679881,-0.021734191,0.03493797,0.001220662,-0.000127129,0.00995778,9.92E-05,8.001596372,5.054085434,25.54377957,3
Jibon Aamar Cholchhe Jemon.mp3,143.5546875,176659,1270.928058,0.257840296,0.30234597,0.091413085,0.374953845,0.289062258,0.083556989,0.228410015,0.17652818,0.031162198,0.988581899,8.223675493,67.62883862,-7.178329687,62.3498896,3887.508733,0.004520497,2.310207685,5.337059547,0.062915623,0.028886933,0.000834455,1450.476222,463.9178634,215219.784,1795.511623,300.2822816,90169.44864,23.67179239,6.355618201,40.39388271,3020.906733,910.0541921,828198.6325,0.655228416,0.782775012,0.612736719,-0.011850333,0.093286137,0.008702303,0.054274804,0.02841831,0.0008076,-0.021656077,0.058953255,0.003475486,-0.000188156,0.01709584,0.000292268,2.317351474,1.362095286,1.855303567,3
Jokhon Porbe Na Mor.mp3,92.28515625,117501,1277.184783,0.266919015,0.308069426,0.094906771,0.426459316,0.281867792,0.079449452,0.246285088,0.150588807,0.022676989,16.25727888,106.2786172,11295.14447,-0.208295971,46.22657559,2136.896291,0.009141425,2.122581089,4.505350478,0.243819878,0.103066236,0.010622649,1177.533594,324.0686857,105020.513,1545.039615,175.4549566,30784.44181,23.627405,7.404645854,54.82878022,2198.640872,663.6382667,440415.749,2.399460452,2.783412011,7.747382422,-0.007160524,0.080332173,0.006453258,0.054736253,0.031175279,0.000971898,-1.49E-06,0.223042533,0.049747974,4.39E-05,0.089266844,0.007968569,2.182675737,1.164382911,1.355787563,3
Kamalboner Madhupraaji.mp3,123.046875,143931,1273.725664,0.20964431,0.31628879,0.100038599,0.348221423,0.304382194,0.09264852,0.217045554,0.190327509,0.036224561,2.84332204,25.63416966,657.1106542,-11.00281397,59.31685225,3518.48896,0.006711292,2.688031826,7.225515097,0.099607818,0.049304325,0.002430917,1928.052753,650.619745,423306.0526,2231.296792,454.5860489,206648.4759,23.73058932,6.878670635,47.3161097,4083.871139,1405.33151,1974956.652,0.779956546,0.922042728,0.850162791,0.010876834,0.102025087,0.010409118,0.063786273,0.037552459,0.001410187,-0.000131539,0.107208937,0.011493756,-0.000187111,0.018065525,0.000326363,4.330521542,1.269889533,1.612619427,3
Katabonbiharini Sur Kana Debi.mp3,117.4538352,149400,1322.123894,0.288712685,0.314256403,0.098757087,0.43943718,0.279659164,0.078209248,0.245722786,0.151504607,0.022953646,2.05161687,13.58152336,184.4577769,-7.038828589,50.10125241,2510.135494,0.010923999,2.349325785,5.519331645,0.089167684,0.039387684,0.00155139,2228.579485,555.0301293,308058.4445,2423.723672,396.6728859,157349.3784,21.96411756,5.883830802,34.6194649,4754.708749,1337.597947,1789168.267,0.951290572,1.140355185,1.300409949,0.020447349,0.076463461,0.005846661,0.090854137,0.044832726,0.002009973,0.000999368,0.086796112,0.007533565,0.000548979,0.025173405,0.0006337,3.413333333,0.857787993,0.735800241,3
Keno Je Mon Bhole Aamar.mp3,151.9990809,198242,1304.223684,0.244766941,0.307521076,0.094569212,0.380901933,0.289551509,0.083840077,0.229857741,0.174638919,0.030498752,4.592451755,35.05043044,1228.532674,-7.572629997,55.67467914,3099.669898,0.008066718,2.062931996,4.255688422,0.126738295,0.059299324,0.00351641,1402.213417,601.2336675,361481.9229,1740.535029,387.8988117,150465.4881,23.87931729,7.029597197,49.41523675,2853.053581,1291.231148,1667277.879,1.16332753,1.362836573,1.857323525,-0.005192017,0.096321003,0.009277736,0.055697698,0.042173351,0.001778592,-9.79E-07,0.130314112,0.016981767,-3.50E-05,0.027439795,0.000752942,3.072,1.161766059,1.349700375,3
